"sid","trialNum","category","storyidx","nextCategory","nextData","nextDataRel","categoryRepetition","storyRepetition"
733,8,"Mode",14,"Mode","random","unrelated",TRUE,FALSE
733,9,"Mode",18,"Mode","modified","related",TRUE,TRUE
733,10,"Mode",18,"Mode","random","unrelated",TRUE,FALSE
733,11,"Mode",30,"Median","random","unrelated",FALSE,FALSE
733,12,"Median",28,"Median","random","unrelated",TRUE,FALSE
733,13,"Median",22,"Median","modified","related",TRUE,TRUE
733,14,"Median",22,NA,NA,NA,NA,NA
741,0,"Mean",23,"Mean","modified","related",TRUE,TRUE
741,1,"Mean",23,"Mean","modified","related",TRUE,TRUE
741,2,"Mean",23,"Mean","random","unrelated",TRUE,FALSE
741,3,"Mean",16,"Mean","modified","related",TRUE,TRUE
741,4,"Mean",16,"Mean","random","unrelated",TRUE,FALSE
741,5,"Mean",1,"Median","identical","related",FALSE,TRUE
741,6,"Median",1,"Median","random","unrelated",TRUE,FALSE
741,7,"Median",7,"Median","random","unrelated",TRUE,FALSE
741,8,"Median",20,"Median","modified","related",TRUE,TRUE
741,9,"Median",20,"Median","modified","related",TRUE,TRUE
741,10,"Median",20,"Median","random","unrelated",TRUE,FALSE
741,11,"Median",29,"Mode","identical","related",FALSE,TRUE
741,12,"Mode",29,"Mode","modified","related",TRUE,TRUE
741,13,"Mode",29,"Mode","random","unrelated",TRUE,FALSE
741,14,"Mode",31,"Mode","modified","related",TRUE,TRUE
741,15,"Mode",31,"Mode","random","unrelated",TRUE,FALSE
741,16,"Mode",13,"Mode","random","unrelated",TRUE,FALSE
741,17,"Mode",6,NA,NA,NA,NA,NA
744,0,"Mean",8,"Mean","modified","related",TRUE,TRUE
744,1,"Mean",8,"Mean","random","unrelated",TRUE,FALSE
744,2,"Mean",14,"Mean","random","unrelated",TRUE,FALSE
744,3,"Mean",7,"Mean","modified","related",TRUE,TRUE
744,4,"Mean",7,"Mean","modified","related",TRUE,TRUE
744,5,"Mean",7,"Median","identical","related",FALSE,TRUE
744,6,"Median",7,"Median","random","unrelated",TRUE,FALSE
744,7,"Median",26,"Median","modified","related",TRUE,TRUE
744,8,"Median",26,"Median","random","unrelated",TRUE,FALSE
744,9,"Median",23,"Median","modified","related",TRUE,TRUE
744,10,"Median",23,"Mode","identical","related",FALSE,TRUE
744,11,"Mode",23,"Mode","random","unrelated",TRUE,FALSE
744,12,"Mode",5,"Mode","modified","related",TRUE,TRUE
744,13,"Mode",5,"Mode","random","unrelated",TRUE,FALSE
744,14,"Mode",3,"Mode","modified","related",TRUE,TRUE
744,15,"Mode",3,"Mode","random","unrelated",TRUE,FALSE
744,16,"Mode",21,"Mode","modified","related",TRUE,TRUE
744,17,"Mode",21,NA,NA,NA,NA,NA
758,0,"Mean",26,"Mean","modified","related",TRUE,TRUE
758,1,"Mean",26,"Mean","modified","related",TRUE,TRUE
758,2,"Mean",26,"Mean","random","unrelated",TRUE,FALSE
758,3,"Mean",27,"Mean","random","unrelated",TRUE,FALSE
758,4,"Mean",21,"Median","identical","related",FALSE,TRUE
758,5,"Median",21,"Median","random","unrelated",TRUE,FALSE
758,6,"Median",31,"Median","modified","related",TRUE,TRUE
758,7,"Median",31,"Median","random","unrelated",TRUE,FALSE
758,8,"Median",22,"Median","modified","related",TRUE,TRUE
758,9,"Median",22,"Mode","random","unrelated",FALSE,FALSE
758,10,"Mode",2,"Mode","random","unrelated",TRUE,FALSE
758,11,"Mode",5,"Mode","modified","related",TRUE,TRUE
758,12,"Mode",5,"Mode","random","unrelated",TRUE,FALSE
758,13,"Mode",20,"Mode","random","unrelated",TRUE,FALSE
758,14,"Mode",25,NA,NA,NA,NA,NA
761,0,"Mean",13,"Mean","modified","related",TRUE,TRUE
761,1,"Mean",13,"Mean","modified","related",TRUE,TRUE
761,2,"Mean",13,"Mean","modified","related",TRUE,TRUE
761,3,"Mean",13,"Mean","random","unrelated",TRUE,FALSE
761,4,"Mean",19,"Median","random","unrelated",FALSE,FALSE
761,5,"Median",8,"Median","modified","related",TRUE,TRUE
761,6,"Median",8,"Median","random","unrelated",TRUE,FALSE
761,7,"Median",3,"Median","random","unrelated",TRUE,FALSE
761,8,"Median",17,"Median","random","unrelated",TRUE,FALSE
761,9,"Median",32,"Median","modified","related",TRUE,TRUE
761,10,"Median",32,"Mode","identical","related",FALSE,TRUE
761,11,"Mode",32,"Mode","modified","related",TRUE,TRUE
761,12,"Mode",32,"Mode","modified","related",TRUE,TRUE
761,13,"Mode",32,"Mode","modified","related",TRUE,TRUE
761,14,"Mode",32,"Mode","modified","related",TRUE,TRUE
761,15,"Mode",32,"Mode","modified","related",TRUE,TRUE
761,16,"Mode",32,NA,NA,NA,NA,NA
774,0,"Mean",20,"Mean","modified","related",TRUE,TRUE
774,1,"Mean",20,"Mean","modified","related",TRUE,TRUE
774,2,"Mean",20,"Mean","random","unrelated",TRUE,FALSE
774,3,"Mean",31,"Mean","modified","related",TRUE,TRUE
774,4,"Mean",31,"Mean","random","unrelated",TRUE,FALSE
774,5,"Mean",12,"Median","identical","related",FALSE,TRUE
774,6,"Median",12,"Median","modified","related",TRUE,TRUE
774,7,"Median",12,"Median","random","unrelated",TRUE,FALSE
774,8,"Median",21,"Median","modified","related",TRUE,TRUE
774,9,"Median",21,"Median","random","unrelated",TRUE,FALSE
774,10,"Median",15,"Median","modified","related",TRUE,TRUE
774,11,"Median",15,"Mode","identical","related",FALSE,TRUE
774,12,"Mode",15,"Mode","random","unrelated",TRUE,FALSE
774,13,"Mode",25,"Mode","random","unrelated",TRUE,FALSE
774,14,"Mode",3,"Mode","modified","related",TRUE,TRUE
774,15,"Mode",3,"Mode","random","unrelated",TRUE,FALSE
774,16,"Mode",28,"Median","random","unrelated",FALSE,FALSE
774,17,"Median",23,"Mode","random","unrelated",FALSE,FALSE
774,18,"Mode",18,NA,NA,NA,NA,NA
781,0,"Mean",23,"Mean","modified","related",TRUE,TRUE
781,1,"Mean",23,"Mean","random","unrelated",TRUE,FALSE
781,2,"Mean",2,"Mean","random","unrelated",TRUE,FALSE
781,3,"Mean",26,"Mean","random","unrelated",TRUE,FALSE
781,4,"Mean",17,"Mode","identical","related",FALSE,TRUE
781,5,"Mode",17,"Mode","random","unrelated",TRUE,FALSE
781,6,"Mode",16,"Mode","random","unrelated",TRUE,FALSE
781,7,"Mode",22,"Mode","random","unrelated",TRUE,FALSE
781,8,"Mode",5,"Mode","modified","related",TRUE,TRUE
781,9,"Mode",5,"Median","random","unrelated",FALSE,FALSE
781,10,"Median",29,"Median","modified","related",TRUE,TRUE
781,11,"Median",29,"Median","modified","related",TRUE,TRUE
781,12,"Median",29,"Median","modified","related",TRUE,TRUE
781,13,"Median",29,"Median","modified","related",TRUE,TRUE
781,14,"Median",29,NA,NA,NA,NA,NA
791,0,"Mean",10,"Mean","random","unrelated",TRUE,FALSE
791,1,"Mean",3,"Mean","modified","related",TRUE,TRUE
791,2,"Mean",3,"Mean","random","unrelated",TRUE,FALSE
791,3,"Mean",14,"Mean","modified","related",TRUE,TRUE
791,4,"Mean",14,"Mean","modified","related",TRUE,TRUE
791,5,"Mean",14,"Median","identical","related",FALSE,TRUE
791,6,"Median",14,"Median","modified","related",TRUE,TRUE
791,7,"Median",14,"Median","random","unrelated",TRUE,FALSE
791,8,"Median",7,"Median","random","unrelated",TRUE,FALSE
791,9,"Median",30,"Median","modified","related",TRUE,TRUE
791,10,"Median",30,"Median","modified","related",TRUE,TRUE
791,11,"Median",30,"Mode","identical","related",FALSE,TRUE
791,12,"Mode",30,"Mode","modified","related",TRUE,TRUE
791,13,"Mode",30,"Mode","random","unrelated",TRUE,FALSE
791,14,"Mode",2,"Mode","modified","related",TRUE,TRUE
791,15,"Mode",2,"Mode","modified","related",TRUE,TRUE
791,16,"Mode",2,"Mode","random","unrelated",TRUE,FALSE
791,17,"Mode",16,NA,NA,NA,NA,NA
802,0,"Mean",30,"Mean","modified","related",TRUE,TRUE
802,1,"Mean",30,"Mean","random","unrelated",TRUE,FALSE
802,2,"Mean",12,"Mean","modified","related",TRUE,TRUE
802,3,"Mean",12,"Mean","modified","related",TRUE,TRUE
802,4,"Mean",12,"Median","identical","related",FALSE,TRUE
802,5,"Median",12,"Median","modified","related",TRUE,TRUE
802,6,"Median",12,"Median","modified","related",TRUE,TRUE
802,7,"Median",12,"Median","random","unrelated",TRUE,FALSE
802,8,"Median",10,"Median","modified","related",TRUE,TRUE
802,9,"Median",10,"Mode","identical","related",FALSE,TRUE
802,10,"Mode",10,"Mode","random","unrelated",TRUE,FALSE
802,11,"Mode",4,"Mode","random","unrelated",TRUE,FALSE
802,12,"Mode",20,"Mode","modified","related",TRUE,TRUE
802,13,"Mode",20,"Mode","modified","related",TRUE,TRUE
802,14,"Mode",20,NA,NA,NA,NA,NA
810,0,"Mean",3,"Mean","modified","related",TRUE,TRUE
810,1,"Mean",3,"Mean","random","unrelated",TRUE,FALSE
810,2,"Mean",24,"Mean","modified","related",TRUE,TRUE
810,3,"Mean",24,"Mean","random","unrelated",TRUE,FALSE
810,4,"Mean",5,"Median","identical","related",FALSE,TRUE
810,5,"Median",5,"Median","modified","related",TRUE,TRUE
810,6,"Median",5,"Median","random","unrelated",TRUE,FALSE
810,7,"Median",2,"Median","modified","related",TRUE,TRUE
810,8,"Median",2,"Median","modified","related",TRUE,TRUE
810,9,"Median",2,"Mode","identical","related",FALSE,TRUE
810,10,"Mode",2,"Mode","modified","related",TRUE,TRUE
810,11,"Mode",2,"Mode","random","unrelated",TRUE,FALSE
810,12,"Mode",28,"Mode","modified","related",TRUE,TRUE
810,13,"Mode",28,"Mode","random","unrelated",TRUE,FALSE
810,14,"Mode",10,"Mode","random","unrelated",TRUE,FALSE
810,15,"Mode",20,NA,NA,NA,NA,NA
